194.69.70.72,194.69.70.79,BY,,,
194.69.70.80,194.69.70.179,GB,,,
194.69.70.180,194.69.70.183,NL,,,
194.69.70.184,194.69.70.203,GB,,,
194.69.70.204,194.69.70.207,BE,,,
194.69.70.208,194.69.70.247,GB,,,
194.69.70.248,194.69.70.255,AT,,,
194.69.71.0,194.69.72.255,GB,,,
194.69.73.0,194.69.73.7,FR,,,
194.69.73.8,194.69.73.167,GB,,,
194.69.73.168,194.69.73.175,NL,,,
194.69.73.176,194.69.127.255,GB,,,
194.69.128.0,194.69.143.255,DE,,,
194.69.144.0,194.69.146.255,GB,,,
194.69.147.0,194.69.147.255,OT,,,
194.69.148.0,194.69.148.255,US,,,
194.69.149.0,194.69.159.255,GB,,,
194.69.160.0,194.69.167.255,CH,,,
194.69.168.0,194.69.168.255,GB,,,
194.69.169.0,194.69.169.255,IE,,,
194.69.170.0,194.69.170.255,CH,,,
194.69.171.0,194.69.175.255,DE,,,
194.69.176.0,194.69.176.255,SE,,,
194.69.177.0,194.69.177.255,DE,,,
194.69.178.0,194.69.179.255,CH,,,
194.69.180.0,194.69.180.255,SE,,,
194.69.181.0,194.69.183.255,CH,,,
194.69.184.0,194.69.191.255,NL,,,
194.69.192.0,194.69.193.255,IT,,,
194.69.194.0,194.69.195.255,FR,,,
194.69.196.0,194.69.197.255,CH,,,
194.69.198.0,194.69.199.255,IE,,,
194.69.200.0,194.69.202.255,NO,,,
194.69.203.0,194.69.203.255,GB,,,
194.69.204.0,194.69.204.255,NL,,,
194.69.205.0,194.69.205.255,DE,,,
194.69.206.0,194.69.206.255,TR,,,
194.69.207.0,194.69.207.255,PL,,,
194.69.208.0,194.69.223.255,NL,,,
194.69.224.0,194.69.255.255,ES,,,
194.70.0.0,194.70.255.255,GB,,,
194.71.0.0,194.71.8.255,SE,,,
194.71.9.0,194.71.9.255,IT,,,
194.71.10.0,194.71.19.255,SE,,,
194.71.20.0,194.71.20.255,ES,,,
194.71.21.0,194.71.94.255,SE,,,
194.71.95.0,194.71.95.255,IT,,,
194.71.96.0,194.71.106.255,SE,,,
194.71.107.0,194.71.107.255,DE,,,
194.71.108.0,194.71.125.255,SE,,,
194.71.126.0,194.71.126.255,KH,,,
194.71.127.0,194.71.182.255,SE,,,
194.71.183.0,194.71.183.255,DK,,,
194.71.184.0,194.71.186.255,SE,,,
194.71.187.0,194.71.187.255,ES,,,
194.71.188.0,194.71.231.255,SE,,,
194.71.232.0,194.71.235.255,GB,,,
194.71.236.0,194.71.255.255,SE,,,
194.72.0.0,194.72.32.255,GB,,,
194.72.33.0,194.72.33.255,ES,,,
194.72.34.0,194.72.35.255,GB,,,
194.72.36.0,194.72.36.255,CH,,,
194.72.37.0,194.72.37.255,GB,,,
194.72.38.0,194.72.38.255,ES,,,
194.72.39.0,194.72.66.255,GB,,,
194.72.67.0,194.72.67.255,ES,,,
194.72.68.0,194.72.76.255,GB,,,
194.72.77.0,194.72.77.255,ES,,,
194.72.78.0,194.72.78.255,GB,,,
194.72.79.0,194.72.79.255,ES,,,
194.72.80.0,194.72.87.255,GB,,,
194.72.88.0,194.72.89.255,NL,,,
194.72.90.0,194.72.102.255,GB,,,
194.72.103.0,194.72.103.255,ES,,,
194.72.104.0,194.72.125.255,GB,,,
194.72.126.0,194.72.126.255,NL,,,
194.72.127.0,194.72.127.255,GB,,,
194.72.128.0,194.72.128.255,CH,,,
194.72.129.0,194.72.151.255,GB,,,
194.72.152.0,194.72.153.255,ES,,,
194.72.154.0,194.72.156.255,GB,,,
194.72.157.0,194.72.157.255,ES,,,
194.72.158.0,194.72.167.255,GB,,,
194.72.168.0,194.72.175.255,NL,,,
194.72.176.0,194.72.183.255,GB,,,
194.72.184.0,194.72.185.255,LB,,,
194.72.186.0,194.72.223.255,GB,,,
194.72.224.0,194.72.224.255,ES,,,
194.72.225.0,194.72.249.255,GB,,,
194.72.250.0,194.72.250.255,ES,,,
194.72.251.0,194.73.16.255,GB,,,
194.73.17.0,194.73.17.127,NL,,,
194.73.17.128,194.73.25.255,GB,,,
194.73.26.0,194.73.26.255,ES,,,
194.73.27.0,194.73.28.255,GB,,,
194.73.29.0,194.73.29.255,ES,,,
194.73.30.0,194.73.48.31,GB,,,
194.73.48.32,194.73.48.39,ES,,,
194.73.48.40,194.73.49.223,GB,,,
194.73.49.224,194.73.49.255,ES,,,
194.73.50.0,194.73.51.159,GB,,,
194.73.51.160,194.73.51.175,IR,,,
194.73.51.176,194.73.67.255,GB,,,
194.73.68.0,194.73.69.255,ES,,,
194.73.70.0,194.73.73.255,GB,,,
194.73.74.0,194.73.74.127,NL,,,
194.73.74.128,194.73.91.255,GB,,,
194.73.92.0,194.73.93.255,ES,,,
194.73.94.0,194.73.95.255,IT,,,
194.73.96.0,194.73.127.255,GB,,,
194.73.128.0,194.73.128.255,ES,,,
194.73.129.0,194.73.137.255,GB,,,
194.73.138.0,194.73.138.255,FR,,,
194.73.139.0,194.73.142.255,GB,,,
194.73.143.0,194.73.143.255,IM,,,
194.73.144.0,194.73.144.255,GB,,,
194.73.145.0,194.73.145.255,IE,,,
194.73.146.0,194.73.196.255,GB,,,
194.73.197.0,194.73.197.255,DE,,,
194.73.198.0,194.73.198.255,GB,,,
194.73.199.0,194.73.199.255,DE,,,
194.73.200.0,194.73.201.255,GB,,,
194.73.202.0,194.73.202.255,FR,,,
194.73.203.0,194.73.218.255,GB,,,
194.73.219.0,194.73.219.255,DE,,,
194.73.220.0,194.73.249.255,GB,,,
194.73.250.0,194.73.251.255,CH,,,
194.73.252.0,194.74.2.255,GB,,,
194.74.3.0,194.74.3.255,ES,,,
194.74.4.0,194.74.9.255,GB,,,
194.74.10.0,194.74.10.255,IM,,,
194.74.11.0,194.74.14.255,GB,,,
194.74.15.0,194.74.15.255,DE,,,
194.74.16.0,194.74.23.255,GB,,,
194.74.24.0,194.74.24.255,ES,,,
194.74.25.0,194.74.27.255,GB,,,
194.74.28.0,194.74.28.255,PK,,,
194.74.29.0,194.74.31.255,GB,,,
194.74.32.0,194.74.32.255,ES,,,
194.74.33.0,194.74.35.255,GB,,,
194.74.36.0,194.74.36.255,BE,,,
194.74.37.0,194.74.38.255,GB,,,
194.74.39.0,194.74.39.255,DE,,,
194.74.40.0,194.74.41.255,GB,,,
194.74.42.0,194.74.42.255,ES,,,
194.74.43.0,194.74.43.255,GB,,,
194.74.44.0,194.74.45.255,ES,,,
194.74.46.0,194.74.49.255,GB,,,
194.74.50.0,194.74.50.255,BE,,,
194.74.51.0,194.74.79.255,GB,,,
194.74.80.0,194.74.80.127,NL,,,
194.74.80.128,194.74.80.255,GB,,,
194.74.81.0,194.74.83.255,NL,,,
194.74.84.0,194.74.84.255,GB,,,
194.74.85.0,194.74.86.255,NL,,,
194.74.87.0,194.74.96.255,GB,,,
194.74.97.0,194.74.97.31,NO,,,
194.74.97.32,194.74.99.255,GB,,,
194.74.100.0,194.74.100.31,SE,,,
194.74.100.32,194.74.101.255,OT,,,
194.74.102.0,194.74.102.31,GB,,,
194.74.102.32,194.74.102.39,SE,,,
194.74.102.40,194.74.104.31,GB,,,
194.74.104.32,194.74.104.119,BE,,,
194.74.104.120,194.74.104.255,GB,,,
194.74.105.0,194.74.105.255,BE,,,
194.74.106.0,194.74.106.255,GB,,,
194.74.107.0,194.74.107.255,BE,,,
194.74.108.0,194.74.109.255,GB,,,
194.74.110.0,194.74.110.159,BE,,,
194.74.110.160,194.74.110.191,GB,,,
194.74.110.192,194.74.110.255,BE,,,
194.74.111.0,194.74.119.255,GB,,,
194.74.120.0,194.74.120.15,CH,,,
194.74.120.16,194.74.120.127,GB,,,
194.74.120.128,194.74.121.255,CH,,,
194.74.122.0,194.74.137.63,GB,,,
194.74.137.64,194.74.137.95,DE,,,
194.74.137.96,194.74.141.31,GB,,,
194.74.141.32,194.74.141.63,DE,,,
194.74.141.64,194.74.142.255,GB,,,
194.74.143.0,194.74.143.255,DE,,,
194.74.144.0,194.74.255.255,GB,,,
194.75.0.0,194.75.1.255,ES,,,
194.75.2.0,194.75.2.255,GB,,,
194.75.3.0,194.75.3.31,ES,,,
194.75.3.32,194.75.5.255,GB,,,
194.75.6.0,194.75.6.255,ES,,,
194.75.7.0,194.75.15.255,GB,,,
194.75.16.0,194.75.17.255,ES,,,
194.75.18.0,194.75.25.255,GB,,,
194.75.26.0,194.75.28.31,DE,,,
194.75.28.32,194.75.78.255,GB,,,
194.75.79.0,194.75.79.255,ES,,,
194.75.80.0,194.75.219.255,GB,,,
194.75.220.0,194.75.220.7,FR,,,
194.75.220.8,194.75.220.47,GB,,,
194.75.220.48,194.75.220.79,FR,,,
194.75.220.80,194.75.220.95,GB,,,
194.75.220.96,194.75.220.191,FR,,,
194.75.220.192,194.75.222.255,GB,,,
194.75.223.0,194.75.223.255,FR,,,
194.75.224.0,194.75.255.255,GB,,,
194.76.0.0,194.76.209.255,DE,,,
194.76.210.0,194.76.210.255,AT,,,
194.76.211.0,194.76.238.255,DE,,,
194.76.239.0,194.76.239.255,AT,,,
194.76.240.0,194.76.243.255,DE,,,
194.76.244.0,194.76.244.255,RO,,,
194.76.245.0,194.76.245.255,DE,,,
194.76.246.0,194.76.246.255,NO,,,
194.76.247.0,194.76.247.255,IE,,,
194.76.248.0,194.77.255.255,DE,,,
194.78.0.0,194.78.117.255,OT,,,
194.78.118.0,194.78.255.255,BE,,,
194.79.0.0,194.79.3.255,FR,,,
194.79.4.0,194.79.7.255,RU,,,
194.79.8.0,194.79.11.255,UA,,,
194.79.12.0,194.79.15.255,BG,,,
194.79.16.0,194.79.19.255,FI,,,
194.79.20.0,194.79.23.255,UA,,,
194.79.24.0,194.79.27.255,PL,,,
194.79.28.0,194.79.31.255,GB,,,
194.79.32.0,194.79.35.255,RU,,,
194.79.36.0,194.79.39.255,DE,,,
194.79.40.0,194.79.43.255,RS,,,
194.79.44.0,194.79.47.255,RU,,,
194.79.48.0,194.79.51.255,FR,,,
194.79.52.0,194.79.55.255,CZ,,,
194.79.56.0,194.79.59.255,FR,,,
194.79.60.0,194.79.63.255,UA,,,
194.79.64.0,194.79.95.255,PT,,,
194.79.96.0,194.79.127.255,EG,,,
194.79.128.0,194.79.171.255,FR,,,
194.79.172.0,194.79.172.79,CH,,,
194.79.172.80,194.79.191.255,FR,,,
194.79.192.0,194.79.223.255,IT,,,
194.79.224.0,194.79.239.255,NL,,,
194.79.240.0,194.79.243.255,GB,,,
194.79.244.0,194.79.249.255,DE,,,
194.79.250.0,194.79.251.255,RU,,,
194.79.252.0,194.79.253.255,GR,,,
194.79.254.0,194.79.255.255,NL,,,
194.80.0.0,194.83.255.255,GB,,,
194.84.0.0,194.84.14.255,RU,,,
194.84.15.0,194.84.15.255,KZ,,,
194.84.16.0,194.84.73.255,RU,,,
194.84.74.0,194.84.74.255,BY,,,
194.84.75.0,194.84.144.255,RU,,,
194.84.145.0,194.84.145.255,BY,,,
194.84.146.0,194.84.159.255,RU,,,
194.84.160.0,194.84.160.255,KZ,,,
194.84.161.0,194.84.162.255,RU,,,
194.84.163.0,194.84.163.255,GE,,,
194.84.164.0,194.84.210.127,RU,,,
194.84.210.128,194.84.210.159,AM,,,
194.84.210.160,194.84.220.255,RU,,,
194.84.221.0,194.84.221.127,AM,,,
194.84.221.128,194.85.11.255,RU,,,
194.85.12.0,194.85.12.255,AZ,,,
194.85.13.0,194.85.15.255,RU,,,
194.85.16.0,194.85.20.255,KZ,,,
194.85.21.0,194.85.253.255,RU,,,
194.85.254.0,194.85.255.255,BY,,,
194.86.0.0,194.86.255.255,FI,,,
194.87.0.0,194.87.111.255,RU,,,
194.87.112.0,194.87.115.255,KZ,,,
194.87.116.0,194.87.255.255,RU,,,
194.88.0.0,194.88.0.255,DE,,,
194.88.1.0,194.88.1.255,UA,,,
194.88.2.0,194.88.2.255,NL,,,
194.88.3.0,194.88.3.255,PL,,,
194.88.4.0,194.88.4.255,IE,,,
194.88.5.0,194.88.5.255,DK,,,
194.88.6.0,194.88.6.255,RO,,,
194.88.7.0,194.88.7.255,CH,,,
194.88.8.0,194.88.8.255,AT,,,
194.88.9.0,194.88.9.255,CH,,,
194.88.10.0,194.88.10.255,DE,,,
194.88.11.0,194.88.11.255,RU,,,
194.88.12.0,194.88.12.255,PL,,,
194.88.13.0,194.88.13.255,DE,,,
194.88.14.0,194.88.15.255,RU,,,
194.88.16.0,194.88.26.255,DE,,,
194.88.27.0,194.88.27.255,GB,,,
194.88.28.0,194.88.31.255,SE,,,
194.88.32.0,194.88.48.255,HU,,,
194.88.49.0,194.88.49.31,RO,,,
194.88.49.32,194.88.63.255,HU,,,
194.88.64.0,194.88.95.255,GB,,,
194.88.96.0,194.88.127.255,BE,,,
194.88.128.0,194.88.129.255,PL,,,
194.88.130.0,194.88.131.255,HU,,,
194.88.132.0,194.88.133.255,GB,,,
194.88.134.0,194.88.135.255,RO,,,
194.88.136.0,194.88.137.255,IL,,,
194.88.138.0,194.88.141.255,RU,,,
194.88.142.0,194.88.143.255,PT,,,
194.88.144.0,194.88.145.255,NO,,,
194.88.146.0,194.88.149.255,RO,,,
194.88.150.0,194.88.153.255,UA,,,
194.88.154.0,194.88.155.255,PL,,,
194.88.156.0,194.88.157.255,FR,,,
194.88.158.0,194.88.159.255,PL,,,
194.88.160.0,194.88.191.255,DE,,,
194.88.192.0,194.88.193.255,CH,,,
194.88.194.0,194.88.195.255,SK,,,
194.88.196.0,194.88.197.255,CH,,,
194.88.198.0,194.88.199.255,DE,,,
194.88.200.0,194.88.201.255,RU,,,
194.88.202.0,194.88.203.255,RO,,,
194.88.204.0,194.88.205.255,RU,,,
194.88.206.0,194.88.207.255,UA,,,
194.88.208.0,194.88.211.255,RU,,,
194.88.212.0,194.88.213.255,CH,,,
194.88.214.0,194.88.215.255,PL,,,
194.88.216.0,194.88.217.255,DK,,,
194.88.218.0,194.88.221.255,UA,,,
194.88.222.0,194.88.223.255,FR,,,
194.88.224.0,194.88.225.255,PL,,,
194.88.226.0,194.88.227.255,RO,,,
194.88.228.0,194.88.229.255,BG,,,
194.88.230.0,194.88.231.255,NL,,,
194.88.232.0,194.88.235.255,SE,,,
194.88.236.0,194.88.237.255,NL,,,
194.88.238.0,194.88.239.255,RO,,,
194.88.240.0,194.88.241.255,IE,,,
194.88.242.0,194.88.243.255,GB,,,
194.88.244.0,194.88.245.255,IT,,,
194.88.246.0,194.88.247.255,FR,,,
194.88.248.0,194.88.249.255,RO,,,
194.88.250.0,194.88.251.255,BG,,,
194.88.252.0,194.88.253.255,RU,,,
194.88.254.0,194.88.255.255,SE,,,
194.89.0.0,194.89.3.255,FI,,,
194.89.4.0,194.89.4.255,DE,,,
194.89.5.0,194.89.5.255,DK,,,
194.89.6.0,194.89.52.255,FI,,,
194.89.53.0,194.89.53.255,ES,,,
194.89.54.0,194.89.55.255,FI,,,
194.89.56.0,194.89.56.255,SE,,,
194.89.57.0,194.89.217.255,FI,,,
194.89.218.0,194.89.218.255,ES,,,
194.89.219.0,194.89.219.255,GB,,,
194.89.220.0,194.89.220.255,FI,,,
194.89.221.0,194.89.222.255,DE,,,
194.89.223.0,194.89.223.255,IT,,,
194.89.224.0,194.89.255.255,FI,,,
194.90.0.0,194.90.255.255,IL,,,
194.91.0.0,194.91.220.255,IT,,,
194.91.221.0,194.91.221.15,BE,,,
194.91.221.16,194.91.255.255,IT,,,
194.92.0.0,194.92.255.255,PL,,,
194.93.0.0,194.93.3.255,DK,,,
194.93.4.0,194.93.4.255,GB,,,
194.93.5.0,194.93.64.255,DK,,,
194.93.65.0,194.93.65.255,IT,,,
194.93.66.0,194.93.66.255,NL,,,
194.93.67.0,194.93.67.255,ES,,,
194.93.68.0,194.93.68.255,GB,,,
194.93.69.0,194.93.69.255,FI,,,
194.93.70.0,194.93.70.255,PT,,,
194.93.71.0,194.93.71.255,SE,,,
194.93.72.0,194.93.72.255,AT,,,
194.93.73.0,194.93.75.255,SE,,,
194.93.76.0,194.93.79.255,AT,,,
194.93.80.0,194.93.91.255,SE,,,
194.93.92.0,194.93.95.255,ES,,,
194.93.96.0,194.93.98.255,CH,,,
194.93.99.0,194.93.99.255,DE,,,
194.93.100.0,194.93.100.255,RO,,,
194.93.101.0,194.93.102.255,NL,,,
194.93.103.0,194.93.111.255,DE,,,
194.93.112.0,194.93.122.255,CH,,,
194.93.123.0,194.93.123.255,DE,,,
194.93.124.0,194.93.127.255,PL,,,
194.93.128.0,194.93.159.255,GB,,,
194.93.160.0,194.93.191.255,UA,,,
194.93.192.0,194.95.255.255,DE,,,
194.96.0.0,194.96.255.255,AT,,,
194.97.0.0,194.97.51.191,DE,,,
194.97.51.192,194.97.51.255,US,,,
194.97.52.0,194.97.255.255,DE,,,
194.98.0.0,194.98.255.255,FR,,,
194.99.0.0,194.99.115.255,DE,,,
194.99.116.0,194.99.116.255,CZ,,,
194.99.117.0,194.99.255.255,DE,,,
194.100.0.0,194.100.48.255,OT,,,
194.100.49.0,194.100.255.255,FI,,,
194.101.0.0,194.102.31.255,GB,,,
194.102.32.0,194.102.151.255,RO,,,
194.102.152.0,194.102.153.191,MD,,,
194.102.153.192,194.102.255.255,RO,,,
194.103.0.0,194.103.156.255,SE,,,
194.103.157.0,194.103.157.255,IT,,,
194.103.158.0,194.103.255.255,SE,,,
194.104.0.0,194.104.19.255,NL,,,
194.104.20.0,194.104.255.255,OT,,,
194.105.0.0,194.105.31.255,RO,,,
194.105.32.0,194.105.47.255,MT,,,
194.105.48.0,194.105.55.255,IT,,,
194.105.56.0,194.105.56.255,LV,,,
194.105.57.0,194.105.57.255,IT,,,
194.105.58.0,194.105.58.255,GB,,,
194.105.59.0,194.105.59.255,IT,,,
194.105.60.0,194.105.60.255,DK,,,
194.105.61.0,194.105.61.255,IT,,,
194.105.62.0,194.105.95.255,GB,,,
194.105.96.0,194.105.103.255,DE,,,
194.105.104.0,194.105.111.255,RO,,,
194.105.112.0,194.105.119.255,GB,,,
194.105.120.0,194.105.120.255,NL,,,
194.105.121.0,194.105.127.255,DE,,,
194.105.128.0,194.105.129.255,NL,,,
194.105.130.0,194.105.131.255,RU,,,
194.105.132.0,194.105.133.255,PL,,,
194.105.134.0,194.105.135.255,GB,,,
194.105.136.0,194.105.137.255,UA,,,
194.105.138.0,194.105.139.255,NL,,,
194.105.140.0,194.105.143.255,RO,,,
194.105.144.0,194.105.145.255,UA,,,
194.105.146.0,194.105.147.255,DE,,,
194.105.148.0,194.105.148.255,RU,,,
194.105.149.0,194.105.149.255,GB,,,
194.105.150.0,194.105.151.255,NL,,,
194.105.152.0,194.105.153.255,FR,,,
194.105.154.0,194.105.155.255,GB,,,
194.105.156.0,194.105.157.255,RU,,,
194.105.158.0,194.105.159.255,CH,,,
194.105.160.0,194.105.191.255,GB,,,
194.105.192.0,194.105.223.255,RU,,,
194.105.224.0,194.105.255.255,IS,,,
194.106.0.0,194.106.31.255,ES,,,
194.106.32.0,194.106.63.255,GB,,,
194.106.64.0,194.106.95.255,MT,,,
194.106.96.0,194.106.127.255,EE,,,
194.106.128.0,194.106.159.255,IE,,,
194.106.160.0,194.106.191.255,RS,,,
194.106.192.0,194.106.193.255,AZ,,,
194.106.194.0,194.106.195.255,RU,,,
194.106.196.0,194.106.197.255,RO,,,
194.106.198.0,194.106.199.255,KZ,,,
194.106.200.0,194.106.201.255,AZ,,,
194.106.202.0,194.106.203.255,RU,,,
194.106.204.0,194.106.205.255,RO,,,
194.106.206.0,194.106.207.255,DE,,,
194.106.208.0,194.106.209.255,UA,,,
194.106.210.0,194.106.211.255,AZ,,,
194.106.212.0,194.106.213.255,RO,,,
194.106.214.0,194.106.215.255,PL,,,
194.106.216.0,194.106.219.255,UA,,,
194.106.220.0,194.106.223.255,GB,,,
194.106.224.0,194.107.15.255,AT,,,
194.107.16.0,194.107.16.255,GB,,,
194.107.17.0,194.107.17.255,RU,,,
194.107.18.0,194.107.18.255,PL,,,
194.107.19.0,194.107.20.255,AT,,,
194.107.21.0,194.107.21.255,RU,,,
194.107.22.0,194.107.22.255,TR,,,
194.107.23.0,194.107.23.255,RU,,,
194.107.24.0,194.107.79.255,AT,,,
194.107.80.0,194.107.80.255,RU,,,
194.107.81.0,194.107.94.255,AT,,,
194.107.95.0,194.107.95.255,DE,,,
194.107.96.0,194.107.111.255,AT,,,
194.107.112.0,194.107.112.255,RO,,,
194.107.113.0,194.107.113.255,AT,,,
194.107.114.0,194.107.114.255,OT,,,
194.107.115.0,194.107.115.255,UA,,,
194.107.116.0,194.107.116.255,RU,,,
194.107.117.0,194.107.117.255,UA,,,
194.107.118.0,194.107.118.255,GB,,,
194.107.119.0,194.107.119.255,SE,,,
194.107.120.0,194.107.120.255,PL,,,
194.107.121.0,194.107.121.255,NL,,,
194.107.122.0,194.107.122.255,RO,,,
194.107.123.0,194.107.123.255,BE,,,
194.107.124.0,194.107.125.255,RU,,,
194.107.126.0,194.107.126.255,FR,,,
194.107.127.0,194.107.127.255,PT,,,
194.107.128.0,194.107.255.255,AT,,,
194.108.0.0,194.108.255.255,CZ,,,
194.109.0.0,194.109.255.255,NL,,,
194.110.0.0,194.110.5.255,FI,,,
194.110.6.0,194.110.6.255,UA,,,
194.110.7.0,194.110.17.255,FI,,,
194.110.18.0,194.110.18.255,RU,,,
194.110.19.0,194.110.24.255,FI,,,
194.110.25.0,194.110.25.255,DE,,,
194.110.26.0,194.110.27.255,FI,,,
194.110.28.0,194.110.28.255,NL,,,
194.110.29.0,194.110.63.255,FI,,,
194.110.64.0,194.110.65.255,PL,,,
194.110.66.0,194.110.66.255,RU,,,
194.110.67.0,194.110.67.255,NL,,,
194.110.68.0,194.110.68.255,RO,,,
194.110.69.0,194.110.69.255,FR,,,
194.110.70.0,194.110.70.255,SE,,,
194.110.71.0,194.110.71.255,AT,,,
194.110.72.0,194.110.72.255,SA,,,
194.110.73.0,194.110.73.255,GR,,,
194.110.74.0,194.110.74.255,RO,,,
194.110.75.0,194.110.75.255,GB,,,
194.110.76.0,194.110.76.255,PT,,,
194.110.77.0,194.110.77.255,PL,,,
194.110.78.0,194.110.78.255,AT,,,
194.110.79.0,194.110.95.255,FI,,,
194.110.96.0,194.110.111.255,SE,,,
194.110.112.0,194.110.115.255,FI,,,
194.110.116.0,194.110.116.255,PL,,,
194.110.117.0,194.110.125.255,FI,,,
194.110.126.0,194.110.126.255,UA,,,
194.110.127.0,194.110.127.255,PL,,,
194.110.128.0,194.110.128.255,CH,,,
194.110.129.0,194.110.132.255,FI,,,
194.110.133.0,194.110.133.255,DE,,,
194.110.134.0,194.110.135.255,FI,,,
194.110.136.0,194.110.136.255,DK,,,
194.110.137.0,194.110.149.255,FI,,,
194.110.150.0,194.110.150.255,TR,,,
194.110.151.0,194.110.151.255,BE,,,
194.110.152.0,194.110.153.255,FI,,,
194.110.154.0,194.110.154.255,FR,,,
194.110.155.0,194.110.155.255,AE,,,
194.110.156.0,194.110.159.255,DE,,,
194.110.160.0,194.110.163.255,UA,,,
194.110.164.0,194.110.177.255,FI,,,
194.110.178.0,194.110.178.15,AX,,,
194.110.178.16,194.110.178.23,FI,,,
194.110.178.24,194.110.178.31,AX,,,
194.110.178.32,194.110.178.95,FI,,,
194.110.178.96,194.110.178.127,AX,,,
194.110.178.128,194.110.178.255,FI,,,
194.110.179.0,194.110.179.31,AX,,,
194.110.179.32,194.110.182.31,FI,,,
194.110.182.32,194.110.182.95,AX,,,
194.110.182.96,194.110.184.175,FI,,,
194.110.184.176,194.110.184.183,AX,,,
194.110.184.184,194.110.185.63,FI,,,
194.110.185.64,194.110.185.79,AX,,,
194.110.185.80,194.110.185.87,FI,,,
194.110.185.88,194.110.185.111,AX,,,
194.110.185.112,194.110.191.255,FI,,,
194.110.192.0,194.110.192.255,FR,,,
194.110.193.0,194.110.193.255,RU,,,
194.110.194.0,194.110.194.255,GB,,,
194.110.195.0,194.110.195.255,NO,,,
194.110.196.0,194.110.196.255,DE,,,
194.110.197.0,194.110.197.255,GB,,,
194.110.198.0,194.110.198.255,GR,,,
194.110.199.0,194.110.199.255,SI,,,
194.110.200.0,194.110.200.255,PL,,,
194.110.201.0,194.110.201.255,ES,,,
194.110.202.0,194.110.202.255,RU,,,
194.110.203.0,194.110.203.255,GB,,,
194.110.204.0,194.110.204.255,HU,,,
194.110.205.0,194.110.205.255,BG,,,
194.110.206.0,194.110.206.255,DK,,,
194.110.207.0,194.110.207.255,FR,,,
194.110.208.0,194.110.208.255,FI,,,
194.110.209.0,194.110.209.255,GB,,,
194.110.210.0,194.110.210.255,UA,,,
194.110.211.0,194.110.211.255,NL,,,
194.110.212.0,194.110.212.255,RO,,,
194.110.213.0,194.110.213.255,TR,,,
194.110.214.0,194.110.214.255,NL,,,
194.110.215.0,194.110.215.255,GB,,,
194.110.216.0,194.110.216.255,RS,,,
194.110.217.0,194.110.217.255,DE,,,
194.110.218.0,194.110.218.255,GR,,,
194.110.219.0,194.110.219.255,UA,,,
194.110.220.0,194.110.220.255,LT,,,
194.110.221.0,194.110.221.255,NL,,,
194.110.222.0,194.110.222.255,SI,,,
194.110.223.0,194.110.223.255,RU,,,
194.110.224.0,194.110.235.255,FI,,,
194.110.236.0,194.110.236.255,JO,,,
194.110.237.0,194.110.237.255,GB,,,
194.110.238.0,194.110.240.255,PL,,,
194.110.241.0,194.110.241.255,GB,,,
194.110.242.0,194.110.242.255,CH,,,
194.110.243.0,194.110.244.255,GB,,,
194.110.245.0,194.110.245.255,FR,,,
194.110.246.0,194.110.247.255,DE,,,
194.110.248.0,194.110.248.255,UA,,,
194.110.249.0,194.110.249.255,IL,,,
194.110.250.0,194.110.250.255,GB,,,
194.110.251.0,194.110.251.255,RU,,,
194.110.252.0,194.110.252.255,UA,,,
194.110.253.0,194.110.253.255,RU,,,
194.110.254.0,194.110.254.255,UA,,,
194.110.255.0,194.111.174.255,FI,,,
194.111.175.0,194.111.175.255,NL,,,
194.111.176.0,194.111.211.255,FI,,,
194.111.212.0,194.111.212.255,RU,,,
194.111.213.0,194.111.232.255,FI,,,
194.111.233.0,194.111.233.255,SE,,,
194.111.234.0,194.111.236.255,FI,,,
194.111.237.0,194.111.237.255,RU,,,
194.111.238.0,194.112.7.255,FI,,,
194.112.8.0,194.112.8.23,AX,,,
194.112.8.24,194.112.8.31,FI,,,
194.112.8.32,194.112.8.55,AX,,,
194.112.8.56,194.112.8.159,FI,,,
194.112.8.160,194.112.8.175,AX,,,
194.112.8.176,194.112.8.255,FI,,,
194.112.9.0,194.112.9.127,AX,,,
194.112.9.128,194.112.9.223,FI,,,
194.112.9.224,194.112.10.95,AX,,,
194.112.10.96,194.112.10.135,FI,,,
194.112.10.136,194.112.10.143,AX,,,
194.112.10.144,194.112.10.255,FI,,,
194.112.11.0,194.112.11.63,AX,,,
194.112.11.64,194.112.15.255,FI,,,
194.112.16.0,194.112.31.255,DE,,,
194.112.32.0,194.112.63.255,GB,,,
194.112.64.0,194.112.75.255,DE,,,
194.112.76.0,194.112.79.255,GB,,,
194.112.80.0,194.112.83.255,DE,,,
194.112.84.0,194.112.87.255,ES,,,
194.112.88.0,194.112.91.255,DE,,,
194.112.92.0,194.112.92.255,GB,,,
194.112.93.0,194.112.113.255,DE,,,
194.112.114.0,194.112.114.255,FR,,,
194.112.115.0,194.112.127.255,DE,,,
194.112.128.0,194.112.255.255,AT,,,
194.113.0.0,194.113.153.255,DE,,,
194.113.154.0,194.113.154.255,AT,,,
194.113.155.0,194.113.164.255,DE,,,
194.113.165.0,194.113.165.255,RO,,,
194.113.166.0,194.114.127.255,DE,,,
194.114.128.0,194.114.131.255,RU,,,
194.114.132.0,194.114.139.255,UA,,,
194.114.140.0,194.114.143.255,SE,,,
194.114.144.0,194.114.144.255,MD,,,
